,transmission_line_id,transmission_circuit_id,owner,province,operating_region,number_of_circuits,current_type,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage,reactance,summer_capacity,winter_capacity,starting_node_name,starting_node_code,ending_node_name,ending_node_code,notes
6647,30003,60L336FMC,BC Hydro,BC,British Columbia,1,ac,1.158,0.715,1.158,0.715,69,0.44,54,65,FMC Prince George JCT,BC_FMC_JCT,FMC Prince George,BC_FMC_ISS,NULL
6648,30004,60L337,BC Hydro,BC,British Columbia,1,ac,38.160,23.556,68.160,42.074,69,26.19,30,48,Williston,BC_WSN_DSS,Canadian National JCT,BC_CNG_JCT,NULL
6649,30005,60L337,BC Hydro,BC,British Columbia,1,ac,30.000,18.519,68.160,42.074,69,26.19,30,48,Canadian National JCT,BC_CNG_JCT,Upper Fraser,BC_UFR_DSS,NULL
6650,30006,60L337CNG,BC Hydro,BC,British Columbia,1,ac,0.106,0.066,0.106,0.066,69,0.04,36,39,Canadian National JCT,BC_CNG_JCT,Canadian National,BC_CNG_ISS,NULL
6651,30007,60L338,BC Hydro,BC,British Columbia,1,ac,13.500,8.333,14.970,9.241,69,5.75,91,110,Williston,BC_WSN_DSS,BC Chemical JCT,BC_BCM_JCT,NULL
6652,30008,60L338,BC Hydro,BC,British Columbia,1,ac,0.270,0.167,14.970,9.241,69,5.75,91,110,FMC Prince George JCT,BC_FMC_JCT,Canreed,BC_CRD_DSS,NULL
6653,30009,60L338,BC Hydro,BC,British Columbia,1,ac,0.600,0.370,14.970,9.241,69,5.75,91,110,Prince George Pulp JCT,BC_HCR_JCT,FMC Prince George JCT,BC_FMC_JCT,NULL
6654,30010,60L338,BC Hydro,BC,British Columbia,1,ac,0.600,0.370,14.970,9.241,69,5.75,91,110,BC Chemical JCT,BC_BCM_JCT,Prince George Pulp JCT,BC_HCR_JCT,NULL
6655,30011,60L338BCM,BC Hydro,BC,British Columbia,1,ac,0.050,0.031,0.050,0.031,69,0.02,91,110,BC Chemical JCT,BC_BCM_JCT,BC Chemical,BC_BCM_ISS,NULL
6656,30012,60L338FMC,BC Hydro,BC,British Columbia,1,ac,1.153,0.711,1.153,0.711,69,0.44,54,65,FMC Prince George JCT,BC_FMC_JCT,FMC Prince George,BC_FMC_ISS,NULL
6657,30013,60L338HCR,BC Hydro,BC,British Columbia,1,ac,0.212,0.131,0.212,0.131,69,0.08,53,67,Prince George Pulp JCT,BC_HCR_JCT,Prince George Pulp,BC_HCR_ISS,NULL
6658,30014,60L339,BC Hydro,BC,British Columbia,1,ac,36.850,22.747,106.850,65.957,69,41.06,30,48,Dunkley Lumber JCT,BC_DKY_JCT,Barlow,BC_BLW_DSS,NULL
6659,30015,60L339,BC Hydro,BC,British Columbia,1,ac,12.000,7.407,106.850,65.957,69,41.06,33,54,Pinnacle Pellets Meadowbank JCT,BC_PMB_JCT,Colebank JCT,BC_CLB_JCT,NULL
6660,30016,60L339,BC Hydro,BC,British Columbia,1,ac,3.000,1.852,106.850,65.957,69,41.06,33,54,Colebank JCT,BC_CLB_JCT,Dunkley Lumber JCT,BC_DKY_JCT,NULL
6661,30017,60L339,BC Hydro,BC,British Columbia,1,ac,55.000,33.951,106.850,65.957,69,41.06,33,54,Williston,BC_WSN_DSS,Pinnacle Pellets Meadowbank JCT,BC_PMB_JCT,NULL
6662,30018,60L339CLB,BC Hydro,BC,British Columbia,1,ac,0.067,0.041,0.067,0.041,69,0.03,36,39,Colebank JCT,BC_CLB_JCT,Colebank,BC_CLB_DSS,NULL
6663,30019,60L339DKY,BC Hydro,BC,British Columbia,1,ac,0.284,0.176,0.284,0.176,69,0.11,36,39,Dunkley Lumber JCT,BC_DKY_JCT,Dunkley Lumber,BC_DKY_ISS,NULL
6664,30020,60L339PMB,BC Hydro,BC,British Columbia,1,ac,0.024,0.015,0.024,0.015,69,0.01,36,39,Pinnacle Pellets Meadowbank JCT,BC_PMB_JCT,Pinnacle Pellets Meadowbank,BC_PMB_ISS,NULL
6665,30021,60L340,BC Hydro,BC,British Columbia,1,ac,7.682,4.742,7.682,4.742,69,2.95,89,109,Canreed,BC_CRD_DSS,Northwood,BC_NWP_ISS,NULL
6666,30022,60L341,BC Hydro,BC,British Columbia,1,ac,33.580,20.728,49.580,30.605,69,19.05,30,48,Fraser Lake Sawmill JCT,BC_FSS_JCT,Canfor JCT,BC_PLT_JCT,NULL
6667,30023,60L341,BC Hydro,BC,British Columbia,1,ac,9.000,5.556,49.580,30.605,69,19.05,30,48,Glenannan,BC_GLN_DSS,Fraser Lake JCT,BC_FSR_JCT,NULL
6668,30024,60L341,BC Hydro,BC,British Columbia,1,ac,7.000,4.321,49.580,30.605,69,19.05,30,48,Fraser Lake JCT,BC_FSR_JCT,Fraser Lake Sawmill JCT,BC_FSS_JCT,NULL
6669,30025,60L341FSR,BC Hydro,BC,British Columbia,1,ac,0.098,0.060,0.098,0.060,69,0.04,36,39,Fraser Lake JCT,BC_FSR_JCT,Fraser Lake,BC_FSR_DSS,NULL
6670,30026,60L341FSS,BC Hydro,BC,British Columbia,1,ac,0.126,0.078,0.126,0.078,69,0.05,36,39,Fraser Lake Sawmill JCT,BC_FSS_JCT,Fraser Lake Sawmill,BC_FSS_ISS,NULL
6671,30027,60L344,BC Hydro,BC,British Columbia,1,ac,61.119,37.728,61.119,37.728,69,23.49,30,48,Tachick,BC_TAC_DSS,Fort St James,BC_FM2_DSS,NULL
6672,30028,60L351,BC Hydro,BC,British Columbia,1,ac,15.065,9.299,15.065,9.299,69,5.79,48,82,Williston,BC_WSN_DSS,Beaverley,BC_BVY_DSS,NULL
6673,30029,60L352,BC Hydro,BC,British Columbia,1,ac,8.110,5.006,8.110,5.006,69,3.12,78,99,Glenannan,BC_GLN_DSS,Endako,BC_EKO_DSS,NULL
6674,30030,60L354,BC Hydro,BC,British Columbia,1,ac,12.630,7.796,22.630,13.969,69,8.70,48,82,Foothills JCT,BC_FHS_JCT,Chief Lake,BC_CHF_DSS,NULL
6675,30031,60L354,BC Hydro,BC,British Columbia,1,ac,10.000,6.173,22.630,13.969,69,8.70,48,82,Beaverley,BC_BVY_DSS,Foothills JCT,BC_FHS_JCT,NULL
6676,30032,60L354FHS,BC Hydro,BC,British Columbia,1,ac,1.416,0.874,1.416,0.874,69,0.54,48,82,Foothills JCT,BC_FHS_JCT,Foothills,BC_FHS_DSS,NULL
6677,30033,60L357,BC Hydro,BC,British Columbia,1,ac,1.780,1.099,11.780,7.272,69,4.53,113,128,Patricia JCT,BC_PCA_JCT,Patricia,BC_PCA_DSS,NULL
6678,30034,60L357,BC Hydro,BC,British Columbia,1,ac,10.000,6.173,11.780,7.272,69,4.53,89,114,Beaverley,BC_BVY_DSS,Patricia JCT,BC_PCA_JCT,NULL
6679,30035,60L357FHS,BC Hydro,BC,British Columbia,1,ac,2.237,1.381,2.237,1.381,69,0.86,113,128,Patricia JCT,BC_PCA_JCT,Foothills,BC_FHS_DSS,NULL
6680,30036,60L358,BC Hydro,BC,British Columbia,1,ac,28.510,17.599,88.510,54.636,69,34.01,30,48,Beaverley,BC_BVY_DSS,Isle Pierre JCT,BC_IPR_JCT,NULL
6681,30037,60L358,BC Hydro,BC,British Columbia,1,ac,60.000,37.037,88.510,54.636,69,34.01,30,48,Isle Pierre JCT,BC_IPR_JCT,Vanderhoof JCT,BC_VDF_JCT,NULL
6682,30038,60L358IPR,BC Hydro,BC,British Columbia,1,ac,1.000,0.617,1.000,0.617,69,0.38,36,39,Isle Pierre JCT,BC_IPR_JCT,Isle Pierre,BC_IPR_DSS,NULL
6683,30039,60L359,BC Hydro,BC,British Columbia,1,ac,5.000,3.086,5.000,3.086,69,1.92,39,58,Fort St James,BC_FM2_DSS,Apollo Forest Products JCT,BC_AFP_JCT,NULL
6684,30040,60L359AFP,BC Hydro,BC,British Columbia,1,ac,2.373,1.465,4.747,2.930,69,1.82,36,39,Apollo Forest Products JCT,BC_AFP_JCT,Apollo Forest Products,BC_AFP_ISS,NULL
6685,30041,60L359AFP,BC Hydro,BC,British Columbia,1,ac,2.373,1.465,4.747,2.930,69,1.82,36,39,Apollo Forest Products JCT,BC_AFP_JCT,Fort St James Green Energy GS,BC_FGE_GSS,NULL
6686,30042,60L359TFP,BC Hydro,BC,British Columbia,1,ac,2.350,1.451,2.350,1.451,69,0.90,39,58,Apollo Forest Products JCT,BC_AFP_JCT,Takla Forest Products,BC_TFP_DSS,NULL
6687,30043,60L383,BC Hydro,BC,British Columbia,1,ac,4.000,2.469,13.530,8.352,69,5.20,30,48,Terrace Skeena Cellulose,BC_TSC_DSS,Kalum,BC_KAL_DSS,NULL
6688,30044,60L383,BC Hydro,BC,British Columbia,1,ac,5.000,3.086,13.530,8.352,69,5.20,48,82,Skeena,BC_SKA_DSS,Terrace,BC_TER_DSS,NULL
6689,30045,60L383,BC Hydro,BC,British Columbia,1,ac,4.530,2.796,13.530,8.352,69,5.20,30,48,Terrace,BC_TER_DSS,Terrace Skeena Cellulose,BC_TSC_DSS,NULL
6690,30046,60L389,BC Hydro,BC,British Columbia,1,ac,21.549,13.302,21.549,13.302,69,8.28,36,39,Skeena,BC_SKA_DSS,Dasque Creek GS,BC_DSQ_GSS,NULL
6691,30047,60L390,BC Hydro,BC,British Columbia,1,ac,22.000,13.580,30.610,18.895,69,11.76,25,41,Green River JCT,BC_GRR_JCT,Brown Lake JCT,BC_BRL_JCT,NULL
6692,30048,60L390,BC Hydro,BC,British Columbia,1,ac,4.000,2.469,30.610,18.895,69,11.76,25,41,Rupert,BC_RUP_DSS,Diana Lake JCT,BC_DIL_JCT,NULL
6693,30049,60L390,BC Hydro,BC,British Columbia,1,ac,2.000,1.235,30.610,18.895,69,11.76,25,41,Brown Lake JCT,BC_BRL_JCT,Falls River GS,BC_FLS_GSS,NULL
6694,30050,60L390,BC Hydro,BC,British Columbia,1,ac,2.610,1.611,30.610,18.895,69,11.76,25,41,Diana Lake JCT,BC_DIL_JCT,Green River JCT,BC_GRR_JCT,NULL
6695,30051,60L390BRL,BC Hydro,BC,British Columbia,1,ac,0.069,0.042,0.069,0.042,69,0.03,37,37,Brown Lake JCT,BC_BRL_JCT,Brown Lake GS,BC_BRL_GSS,NULL
6696,30052,60L390DIL,BC Hydro,BC,British Columbia,1,ac,0.014,0.009,0.014,0.009,69,0.01,36,39,Diana Lake JCT,BC_DIL_JCT,Diana Lake,BC_DIL_DSS,NULL
6697,30053,60L390GRR,BC Hydro,BC,British Columbia,1,ac,0.013,0.008,0.013,0.008,69,0.00,36,39,Green River JCT,BC_GRR_JCT,Green River,BC_GRR_DSS,NULL
6698,30054,60L391,BC Hydro,BC,British Columbia,1,ac,8.000,4.938,11.110,6.858,69,4.27,46,80,Rupert,BC_RUP_DSS,Fareview Container Terminal JCT,BC_PRT_JCT,NULL
6699,30055,60L391,BC Hydro,BC,British Columbia,1,ac,3.110,1.920,11.110,6.858,69,4.27,46,80,Fareview Container Terminal JCT,BC_PRT_JCT,Oldfield,BC_OFD_DSS,NULL
6700,30056,60L391PRT,BC Hydro,BC,British Columbia,1,ac,4.424,2.731,4.424,2.731,69,1.70,36,39,Fareview Container Terminal JCT,BC_PRT_JCT,Fareview Container Terminal,BC_PRT_ISS,NULL
6701,30057,60L392,BC Hydro,BC,British Columbia,1,ac,3.000,1.852,10.710,6.611,69,4.12,48,82,Rupert,BC_RUP_DSS,Port Edward JCT,BC_PED_JCT,NULL
6702,30058,60L392,BC Hydro,BC,British Columbia,1,ac,3.000,1.852,10.710,6.611,69,4.12,48,82,Skeena Cellulose JCT,BC_SKL_JCT,Prince Rupert Grain JCT,BC_PRG_JCT,NULL
6703,30059,60L392,BC Hydro,BC,British Columbia,1,ac,1.710,1.056,10.710,6.611,69,4.12,48,82,Prince Rupert Grain JCT,BC_PRG_JCT,Ridley Terminals Inc,BC_RTI_ISS,NULL
6704,30060,60L392,BC Hydro,BC,British Columbia,1,ac,3.000,1.852,10.710,6.611,69,4.12,48,82,Port Edward JCT,BC_PED_JCT,Skeena Cellulose JCT,BC_SKL_JCT,NULL
6705,30061,60L392PED,BC Hydro,BC,British Columbia,1,ac,0.778,0.480,0.778,0.480,69,0.30,48,82,Port Edward JCT,BC_PED_JCT,Port Edward,BC_PED_DSS,NULL
6706,30062,60L392PRG,BC Hydro,BC,British Columbia,1,ac,0.019,0.012,0.019,0.012,69,0.01,48,82,Prince Rupert Grain JCT,BC_PRG_JCT,Prince Rupert Grain,BC_PRG_ISS,NULL
6707,30063,60L392SKL,BC Hydro,BC,British Columbia,1,ac,0.613,0.379,0.613,0.379,69,0.24,49,84,Skeena Cellulose JCT,BC_SKL_JCT,Skeena Cellulose,BC_SKL_ISS,NULL
6708,30064,60L393,BC Hydro,BC,British Columbia,1,ac,10.780,6.655,10.780,6.655,69,4.14,46,80,Rupert,BC_RUP_DSS,Oldfield,BC_OFD_DSS,NULL
6709,30065,60L394,BC Hydro,BC,British Columbia,1,ac,10.726,6.621,10.726,6.621,69,4.12,42,70,Skeena,BC_SKA_DSS,Kalum,BC_KAL_DSS,NULL
6710,30066,60L395,BC Hydro,BC,British Columbia,1,ac,0.474,0.293,0.474,0.293,69,0.18,81,102,Rupert Gas,BC_RPG_GSS,Rupert,BC_RUP_DSS,NULL
6711,30067,61L,FortisBC,BC,British Columbia,1,ac,5.000,3.086,5.000,3.086,138,2.17,141,156,Duck Lake,BC_DUC_DSS,Ellison,BC_ELL_DSS,NULL
6712,30068,62L,FortisBC,BC,British Columbia,1,ac,1.000,0.617,1.000,0.617,63,0.38,30,33,Warfield TS,BC_WTS_TSS,Emerald SWS,BC_ESS_SWS,NULL
6713,30069,66L,FortisBC,BC,British Columbia,1,ac,20.000,12.346,20.000,12.346,63,7.60,30,33,Bentley TS,BC_BEN_TSS,NkMip,BC_NKM_DSS,NULL
6714,30070,68L,FortisBC,BC,British Columbia,1,ac,1.000,0.617,1.000,0.617,63,0.38,30,33,Bentley TS,BC_BEN_TSS,Oliver TS,BC_OLI_TSS,NULL
6715,30071,69L,FortisBC,BC,British Columbia,1,ac,1.000,0.617,1.000,0.617,63,0.38,30,33,Bentley TS,BC_BEN_TSS,Oliver TS,BC_OLI_TSS,NULL
6716,30072,6L,FortisBC,BC,British Columbia,1,ac,5.000,3.086,18.500,11.420,63,7.03,30,33,Ootischenia,BC_OOT_DSS,Blueberry,BC_BLB_DSS,BLB used for Blueberry  to avoid confusion with BLU - Blue River
6717,30073,6L,FortisBC,BC,British Columbia,1,ac,1.000,0.617,18.500,11.420,63,7.03,30,33,Brilliant SWS,BC_BSS_SWS,Blueberry JCT,BC_BLB_JCT,BLB used for Blueberry  to avoid confusion with BLU - Blue River
6718,30074,6L,FortisBC,BC,British Columbia,1,ac,2.000,1.235,18.500,11.420,63,7.03,30,33,Blueberry JCT,BC_BLB_JCT,Castlegar,BC_CAS_DSS,BLB used for Blueberry  to avoid confusion with BLU - Blue River
6719,30075,6L,FortisBC,BC,British Columbia,1,ac,5.500,3.395,18.500,11.420,63,7.03,30,33,Castlegar,BC_CAS_DSS,Kraft GS,BC_KRA_GSS,Kraft refers to Celgar Green Energy
6720,30076,6L,FortisBC,BC,British Columbia,1,ac,2.500,1.543,18.500,11.420,63,7.03,30,33,Blueberry JCT,BC_BLB_JCT,Ootischenia,BC_OOT_DSS,BLB used for Blueberry  to avoid confusion with BLU - Blue River
6721,30077,6L,FortisBC,BC,British Columbia,1,ac,2.500,1.543,18.500,11.420,63,7.03,30,33,Kraft GS,BC_KRA_GSS,Westar,BC_WST_DSS,NULL
6722,30078,71L 2L277,FortisBC,BC,British Columbia,1,ac,1.000,0.617,21.000,12.963,230,10.08,450,450,Nelway,BC_NLY_DSS,INT Nelway BPA,XX_BCUS2_INT,NULL
6723,30079,71L 2L277,FortisBC,BC,British Columbia,1,ac,20.000,12.346,21.000,12.963,230,10.08,402,435,Waneta TS,BC_WHS_TSS,Nelway,BC_NLY_DSS,NULL
6724,30080,72L 2L263,FortisBC,BC,British Columbia,1,ac,42.500,26.235,42.500,26.235,230,20.40,402,435,FA Lee TS,BC_LEE_TSS,Vernon TS,BC_VNT_TSS,NULL
6725,30081,73L,FortisBC,BC,British Columbia,1,ac,15.000,9.259,57.500,35.494,230,27.60,402,435,FA Lee TS,BC_LEE_TSS,DG Bell TS,BC_DGB_TSS,NULL
6726,30082,73L,FortisBC,BC,British Columbia,1,ac,42.500,26.235,57.500,35.494,230,27.60,402,435,DG Bell TS,BC_DGB_TSS,RG Anderson TS,BC_RGA_TSS,NULL
6727,30083,74L 2L264,FortisBC,BC,British Columbia,1,ac,42.500,26.235,42.500,26.235,230,20.40,402,435,FA Lee TS,BC_LEE_TSS,Vernon TS,BC_VNT_TSS,NULL
6728,30084,75L,FortisBC,BC,British Columbia,1,ac,25.000,15.432,25.000,15.432,230,12.00,402,435,RG Anderson TS,BC_RGA_TSS,Vaseux Lake TS,BC_VAS_TSS,NULL
6729,30085,76L,FortisBC,BC,British Columbia,1,ac,25.000,15.432,25.000,15.432,230,12.00,402,435,RG Anderson TS,BC_RGA_TSS,Vaseux Lake TS,BC_VAS_TSS,NULL
6730,30086,77L,FortisBC,BC,British Columbia,1,ac,25.000,15.432,25.000,15.432,230,12.00,402,435,Warfield TS,BC_WTS_TSS,Brilliant TS,BC_BTS_TSS,NULL
6731,30087,79L 2L288,FortisBC,BC,British Columbia,1,ac,15.000,9.259,15.000,9.259,230,7.20,402,435,Brilliant TS,BC_BTS_TSS,Kootenay Canal GS,BC_KCL_GSS,NULL
6732,30088,7L,FortisBC,BC,British Columbia,1,ac,1.000,0.617,2.000,1.235,63,0.76,30,33,Brilliant SWS,BC_BSS_SWS,Brilliant GS,BC_BRD_GSS,NULL
6733,30089,7L,FortisBC,BC,British Columbia,1,ac,1.000,0.617,2.000,1.235,63,0.76,30,33,Brilliant TS,BC_BTS_TSS,Brilliant SWS,BC_BSS_SWS,NULL
6734,30090,81L 2L290,FortisBC,BC,British Columbia,1,ac,15.000,9.259,15.000,9.259,230,7.20,402,435,Arrow Lakes GS,BC_ALH_GSS,Brilliant TS,BC_BTS_TSS,NULL
6735,30091,82L 2L289,FortisBC,BC,British Columbia,1,ac,35.000,21.605,35.000,21.605,230,16.80,402,435,Brilliant TS,BC_BTS_TSS,Selkirk TS,BC_SEL_TSS,NULL
6736,30092,83L,FortisBC,BC,British Columbia,1,ac,3.000,1.852,3.000,1.852,230,1.44,402,435,Brilliant TS,BC_BTS_TSS,Brilliant Expansion GS,BC_BRX_GSS,NULL
6737,30093,8L,FortisBC,BC,British Columbia,1,ac,1.000,0.617,2.000,1.235,63,0.76,30,33,Brilliant SWS,BC_BSS_SWS,Brilliant GS,BC_BRD_GSS,NULL
6738,30094,8L,FortisBC,BC,British Columbia,1,ac,1.000,0.617,2.000,1.235,63,0.76,30,33,Brilliant TS,BC_BTS_TSS,Brilliant SWS,BC_BSS_SWS,NULL
6739,30095,9EL,FortisBC,BC,British Columbia,1,ac,1.000,0.617,53.500,33.025,63,20.33,30,33,Cascade JCT,BC_CSC_JCT,Cascade,BC_CSC_DSS,NULL
6740,30096,9EL,FortisBC,BC,British Columbia,1,ac,32.500,20.062,53.500,33.025,63,20.33,30,33,Christina Lake JCT,BC_CHR_JCT,Cascade JCT,BC_CSC_JCT,NULL
6741,30097,9EL,FortisBC,BC,British Columbia,1,ac,17.500,10.802,53.500,33.025,63,20.33,30,33,Ruckles JCT,BC_RUC_JCT,Christina Lake JCT,BC_CHR_JCT,NULL
6742,30098,9EL,FortisBC,BC,British Columbia,1,ac,2.500,1.543,53.500,33.025,63,20.33,30,33,Grand Forks TS,BC_GFT_TSS,Ruckles JCT,BC_RUC_JCT,NULL
6743,30099,9ELCHR,FortisBC,BC,British Columbia,1,ac,2.000,1.235,2.000,1.235,63,0.76,30,33,Christina Lake JCT,BC_CHR_JCT,Christina Lake,BC_CHR_DSS,NULL
6744,30100,9ELRUC,FortisBC,BC,British Columbia,1,ac,1.000,0.617,2.500,1.543,63,0.95,30,33,Ruckles JCT,BC_RUC_JCT,Bradford,BC_BRA_ISS,NULL
6745,30101,9ELRUC,FortisBC,BC,British Columbia,1,ac,1.500,0.926,2.500,1.543,63,0.95,30,33,Bradford,BC_BRA_ISS,Ruckles,BC_RUC_DSS,NULL
6746,30102,9L,FortisBC,BC,British Columbia,1,ac,7.500,4.630,7.500,4.630,63,2.85,30,33,Cascade JCT,BC_CSC_JCT,Warfield TS,BC_WTS_TSS,NULL
