transmission_line_id,transmission_circuit_id,owner,province,operating_region,number_of_circuits,current_type,line_segment_length_km,line_segment_length_mi,line_length_km,line_length_mi,voltage,Transmission_Line_Reactance,Transmission_Line_Segment_Reactance,ttc_summer,ttc_winter,network_node_name_starting,network_node_code_starting,network_node_name_ending,network_node_code_ending,notes,starting_node_code,ending_node_code,summer_rating_mw,winter_rating_mw,reactance_ohm,segment_reactance,length_km,voltage_kV,s_nom,name,type,bus0,bus1,length,v_nom
32652,60L308,BC Hydro,BC,British Columbia,1,ac,26.83,16.562,26.83,16.562,69,10.31,10.31,52,89,Soda Creek,BC_SCK_DSS,Williams Lake,BC_WLM_DSS,,BC_SCK_DSS,BC_WLM_DSS,52,89,10.31,10.31,26.83,69,57.7778,SCK_DSS_WLM_DSS,69kV,69_SCK_DSS,69_WLM_DSS,26.83,69
32653,60L309,BC Hydro,BC,British Columbia,1,ac,6.382,3.94,6.382,3.94,69,2.45,2.45,94,114,North West Energy,BC_NWE_ISS,Williams Lake,BC_WLM_DSS,,BC_NWE_ISS,BC_WLM_DSS,94,114,2.45,2.45,6.382,69,104.4444,NWE_ISS_WLM_DSS,69kV,69_NWE_ISS,69_WLM_DSS,6.382,69
32654,60L310,BC Hydro,BC,British Columbia,1,ac,1.19,0.735,31.19,19.253,69,11.99,0.46,94,120,Gibraltar Capacitor JCT,BC_GBC_JCT,Gibraltar Mine,BC_GBR_ISS,,BC_GBC_JCT,BC_GBR_ISS,94,120,11.99,0.46,31.19,69,104.4444,GBC_JCT_GBR_ISS,69kV,69_GBC_JCT,69_GBR_ISS,1.19,69
32655,60L310,BC Hydro,BC,British Columbia,1,ac,30.0,18.519,31.19,19.253,69,11.99,11.53,94,120,Soda Creek,BC_SCK_DSS,Gibraltar Capacitor JCT,BC_GBC_JCT,,BC_SCK_DSS,BC_GBC_JCT,94,120,11.99,11.53,31.19,69,104.4444,SCK_DSS_GBC_JCT,69kV,69_SCK_DSS,69_GBC_JCT,30.0,69
32656,60L310GBC,BC Hydro,BC,British Columbia,1,ac,0.07,0.043,0.07,0.043,69,0.03,0.03,36,39,Gibraltar Capacitor JCT,BC_GBC_JCT,Gibraltar Capacitor,BC_GBC_DSS,,BC_GBC_JCT,BC_GBC_DSS,36,39,0.03,0.03,0.07,69,40.0,GBC_JCT_GBC_DSS,69kV,69_GBC_JCT,69_GBC_DSS,0.07,69
32657,60L327,BC Hydro,BC,British Columbia,1,ac,14.8,9.136,14.8,9.136,69,5.69,5.69,51,86,Williston,BC_WSN_DSS,Beaverley,BC_BVY_DSS,,BC_WSN_DSS,BC_BVY_DSS,51,86,5.69,5.69,14.8,69,56.6667,WSN_DSS_BVY_DSS,69kV,69_WSN_DSS,69_BVY_DSS,14.8,69
32658,60L329,BC Hydro,BC,British Columbia,1,ac,19.0,11.728,22.0,13.58,69,8.45,7.3,46,64,Canfor JCT,BC_PLT_JCT,Tachick JCT,BC_TAC_JCT,,BC_PLT_JCT,BC_TAC_JCT,46,64,8.45,7.3,22.0,69,51.1111,PLT_JCT_TAC_JCT,69kV,69_PLT_JCT,69_TAC_JCT,19.0,69
32659,60L329,BC Hydro,BC,British Columbia,1,ac,1.0,0.617,22.0,13.58,69,8.45,0.38,39,55,Nechako Lumber JCT,BC_NLV_JCT,Vanderhoof JCT,BC_VDF_JCT,,BC_NLV_JCT,BC_VDF_JCT,39,55,8.45,0.38,22.0,69,43.3333,NLV_JCT_VDF_JCT,69kV,69_NLV_JCT,69_VDF_JCT,1.0,69
32660,60L329,BC Hydro,BC,British Columbia,1,ac,2.0,1.235,22.0,13.58,69,8.45,0.77,39,55,Tachick JCT,BC_TAC_JCT,Nechako Lumber JCT,BC_NLV_JCT,,BC_TAC_JCT,BC_NLV_JCT,39,55,8.45,0.77,22.0,69,43.3333,TAC_JCT_NLV_JCT,69kV,69_TAC_JCT,69_NLV_JCT,2.0,69
32661,60L329NLV,BC Hydro,BC,British Columbia,1,ac,0.058,0.036,0.058,0.036,69,0.02,0.02,56,71,Nechako Lumber JCT,BC_NLV_JCT,Nechako Lumber,BC_NLV_DSS,,BC_NLV_JCT,BC_NLV_DSS,56,71,0.02,0.02,0.058,69,62.2222,NLV_JCT_NLV_DSS,69kV,69_NLV_JCT,69_NLV_DSS,0.058,69
32662,60L329PLT,BC Hydro,BC,British Columbia,1,ac,0.289,0.178,0.289,0.178,69,0.11,0.11,46,64,Canfor,BC_PLT_ISS,Canfor JCT,BC_PLT_JCT,,BC_PLT_ISS,BC_PLT_JCT,46,64,0.11,0.11,0.289,69,51.1111,PLT_ISS_PLT_JCT,69kV,69_PLT_ISS,69_PLT_JCT,0.289,69
32663,60L329TAC,BC Hydro,BC,British Columbia,1,ac,1.736,1.072,1.736,1.072,69,0.67,0.67,94,120,Tachick JCT,BC_TAC_JCT,Tachick,BC_TAC_DSS,,BC_TAC_JCT,BC_TAC_DSS,94,120,0.67,0.67,1.736,69,104.4444,TAC_JCT_TAC_DSS,69kV,69_TAC_JCT,69_TAC_DSS,1.736,69
32664,60L329VDF,BC Hydro,BC,British Columbia,2,ac,0.014,0.009,0.014,0.009,69,0.01,0.01,39,55,Vanderhoof JCT,BC_VDF_JCT,Vanderhoof,BC_VDF_DSS,,BC_VDF_JCT,BC_VDF_DSS,39,55,0.01,0.01,0.014,69,43.3333,VDF_JCT_VDF_DSS,69kV,69_VDF_JCT,69_VDF_DSS,0.014,69
32665,60L330,BC Hydro,BC,British Columbia,1,ac,6.232,3.847,6.232,3.847,69,2.39,2.39,51,86,Williston,BC_WSN_DSS,Pineview,BC_PVW_DSS,,BC_WSN_DSS,BC_PVW_DSS,51,86,2.39,2.39,6.232,69,56.6667,WSN_DSS_PVW_DSS,69kV,69_WSN_DSS,69_PVW_DSS,6.232,69
32666,60L331,BC Hydro,BC,British Columbia,1,ac,6.0,3.704,14.597,9.01,69,5.61,2.31,97,116,Prince George JCT,BC_PGG_JCT,Patricia,BC_PCA_DSS,,BC_PGG_JCT,BC_PCA_DSS,97,116,5.61,2.31,14.597,69,107.7778,PGG_JCT_PCA_DSS,69kV,69_PGG_JCT,69_PCA_DSS,6.0,69
32667,60L331,BC Hydro,BC,British Columbia,1,ac,8.597,5.307,14.597,9.01,69,5.61,3.3,97,116,Williston,BC_WSN_DSS,Prince George JCT,BC_PGG_JCT,,BC_WSN_DSS,BC_PGG_JCT,97,116,5.61,3.3,14.597,69,107.7778,WSN_DSS_PGG_JCT,69kV,69_WSN_DSS,69_PGG_JCT,8.597,69
32668,60L331PGG,BC Hydro,BC,British Columbia,1,ac,4.628,2.857,4.628,2.857,69,1.78,1.78,97,116,Prince George JCT,BC_PGG_JCT,Prince George,BC_PGG_DSS,,BC_PGG_JCT,BC_PGG_DSS,97,116,1.78,1.78,4.628,69,107.7778,PGG_JCT_PGG_DSS,69kV,69_PGG_JCT,69_PGG_DSS,4.628,69
32669,60L332,BC Hydro,BC,British Columbia,1,ac,6.0,3.704,17.41,10.747,69,6.69,2.31,97,116,Canfor Rustad Division JCT,BC_NOS_JCT,Patricia,BC_PCA_DSS,,BC_NOS_JCT,BC_PCA_DSS,97,116,6.69,2.31,17.41,69,107.7778,NOS_JCT_PCA_DSS,69kV,69_NOS_JCT,69_PCA_DSS,6.0,69
32670,60L332,BC Hydro,BC,British Columbia,1,ac,5.0,3.086,17.41,10.747,69,6.69,1.92,97,116,Pineview JCT,BC_PVW_JCT,Canfor Rustad Division JCT,BC_NOS_JCT,,BC_PVW_JCT,BC_NOS_JCT,97,116,6.69,1.92,17.41,69,107.7778,PVW_JCT_NOS_JCT,69kV,69_PVW_JCT,69_NOS_JCT,5.0,69
32671,60L332,BC Hydro,BC,British Columbia,1,ac,6.41,3.957,17.41,10.747,69,6.69,2.46,97,116,Williston,BC_WSN_DSS,Pineview JCT,BC_PVW_JCT,,BC_WSN_DSS,BC_PVW_JCT,97,116,6.69,2.46,17.41,69,107.7778,WSN_DSS_PVW_JCT,69kV,69_WSN_DSS,69_PVW_JCT,6.41,69
32672,60L332NOS,BC Hydro,BC,British Columbia,1,ac,0.016,0.01,0.016,0.01,69,0.01,0.01,36,39,Canfor Rustad Division JCT,BC_NOS_JCT,Canfor Rustad Division,BC_NOS_ISS,,BC_NOS_JCT,BC_NOS_ISS,36,39,0.01,0.01,0.016,69,40.0,NOS_JCT_NOS_ISS,69kV,69_NOS_JCT,69_NOS_ISS,0.016,69
32673,60L332PVW,BC Hydro,BC,British Columbia,1,ac,0.102,0.063,0.102,0.063,69,0.04,0.04,36,39,Pineview JCT,BC_PVW_JCT,Pineview,BC_PVW_DSS,,BC_PVW_JCT,BC_PVW_DSS,36,39,0.04,0.04,0.102,69,40.0,PVW_JCT_PVW_DSS,69kV,69_PVW_JCT,69_PVW_DSS,0.102,69
32674,60L336,BC Hydro,BC,British Columbia,1,ac,0.5,0.309,14.24,8.79,69,5.47,0.19,97,116,Chemtrade Pulp Chlorate JCT,BC_BCM_JCT,FMC Prince George JCT,BC_FMC_JCT,,BC_BCM_JCT,BC_FMC_JCT,97,116,5.47,0.19,14.24,69,107.7778,BCM_JCT_FMC_JCT,69kV,69_BCM_JCT,69_FMC_JCT,0.5,69
32675,60L336,BC Hydro,BC,British Columbia,1,ac,0.24,0.148,14.24,8.79,69,5.47,0.09,97,116,FMC Prince George JCT,BC_FMC_JCT,Canreed,BC_CRD_DSS,,BC_FMC_JCT,BC_CRD_DSS,97,116,5.47,0.09,14.24,69,107.7778,FMC_JCT_CRD_DSS,69kV,69_FMC_JCT,69_CRD_DSS,0.24,69
32676,60L336,BC Hydro,BC,British Columbia,1,ac,13.5,8.333,14.24,8.79,69,5.47,5.19,97,116,Williston,BC_WSN_DSS,Chemtrade Pulp Chlorate JCT,BC_BCM_JCT,,BC_WSN_DSS,BC_BCM_JCT,97,116,5.47,5.19,14.24,69,107.7778,WSN_DSS_BCM_JCT,69kV,69_WSN_DSS,69_BCM_JCT,13.5,69
32677,60L336BCM,BC Hydro,BC,British Columbia,1,ac,0.037,0.023,0.037,0.023,69,0.01,0.01,97,116,Chemtrade Pulp Chlorate JCT,BC_BCM_JCT,Chemtrade Pulp Chlorate,BC_BCM_ISS,,BC_BCM_JCT,BC_BCM_ISS,97,116,0.01,0.01,0.037,69,107.7778,BCM_JCT_BCM_ISS,69kV,69_BCM_JCT,69_BCM_ISS,0.037,69
32678,60L336FMC,BC Hydro,BC,British Columbia,1,ac,1.158,0.715,1.158,0.715,69,0.44,0.44,57,68,FMC Prince George JCT,BC_FMC_JCT,FMC Prince George,BC_FMC_ISS,,BC_FMC_JCT,BC_FMC_ISS,57,68,0.44,0.44,1.158,69,63.3333,FMC_JCT_FMC_ISS,69kV,69_FMC_JCT,69_FMC_ISS,1.158,69
32679,60L337,BC Hydro,BC,British Columbia,1,ac,30.0,18.519,68.16,42.074,69,26.19,11.53,32,51,Canadian National JCT,BC_CNG_JCT,Upper Fraser,BC_UFR_DSS,,BC_CNG_JCT,BC_UFR_DSS,32,51,26.19,11.53,68.16,69,35.5556,CNG_JCT_UFR_DSS,69kV,69_CNG_JCT,69_UFR_DSS,30.0,69
32680,60L337,BC Hydro,BC,British Columbia,1,ac,38.16,23.556,68.16,42.074,69,26.19,14.66,32,51,Williston,BC_WSN_DSS,Canadian National JCT,BC_CNG_JCT,,BC_WSN_DSS,BC_CNG_JCT,32,51,26.19,14.66,68.16,69,35.5556,WSN_DSS_CNG_JCT,69kV,69_WSN_DSS,69_CNG_JCT,38.16,69
32681,60L337CNG,BC Hydro,BC,British Columbia,1,ac,0.106,0.066,0.106,0.066,69,0.04,0.04,36,39,Canadian National JCT,BC_CNG_JCT,Canadian National,BC_CNG_ISS,,BC_CNG_JCT,BC_CNG_ISS,36,39,0.04,0.04,0.106,69,40.0,CNG_JCT_CNG_ISS,69kV,69_CNG_JCT,69_CNG_ISS,0.106,69
32682,60L338,BC Hydro,BC,British Columbia,1,ac,0.6,0.37,14.97,9.241,69,5.75,0.23,97,116,Chemtrade Pulp Chlorate JCT,BC_BCM_JCT,Prince George HCR JCT,BC_HCR_JCT,,BC_BCM_JCT,BC_HCR_JCT,97,116,5.75,0.23,14.97,69,107.7778,BCM_JCT_HCR_JCT,69kV,69_BCM_JCT,69_HCR_JCT,0.6,69
32683,60L338,BC Hydro,BC,British Columbia,1,ac,0.27,0.167,14.97,9.241,69,5.75,0.1,97,116,FMC Prince George JCT,BC_FMC_JCT,Canreed,BC_CRD_DSS,,BC_FMC_JCT,BC_CRD_DSS,97,116,5.75,0.1,14.97,69,107.7778,FMC_JCT_CRD_DSS,69kV,69_FMC_JCT,69_CRD_DSS,0.27,69
32684,60L338,BC Hydro,BC,British Columbia,1,ac,0.6,0.37,14.97,9.241,69,5.75,0.23,97,116,Prince George HCR JCT,BC_HCR_JCT,FMC Prince George JCT,BC_FMC_JCT,,BC_HCR_JCT,BC_FMC_JCT,97,116,5.75,0.23,14.97,69,107.7778,HCR_JCT_FMC_JCT,69kV,69_HCR_JCT,69_FMC_JCT,0.6,69
32685,60L338,BC Hydro,BC,British Columbia,1,ac,13.5,8.333,14.97,9.241,69,5.75,5.19,97,116,Williston,BC_WSN_DSS,Chemtrade Pulp Chlorate JCT,BC_BCM_JCT,,BC_WSN_DSS,BC_BCM_JCT,97,116,5.75,5.19,14.97,69,107.7778,WSN_DSS_BCM_JCT,69kV,69_WSN_DSS,69_BCM_JCT,13.5,69
32686,60L338BCM,BC Hydro,BC,British Columbia,1,ac,0.05,0.031,0.05,0.031,69,0.02,0.02,97,116,Chemtrade Pulp Chlorate JCT,BC_BCM_JCT,Chemtrade Pulp Chlorate,BC_BCM_ISS,,BC_BCM_JCT,BC_BCM_ISS,97,116,0.02,0.02,0.05,69,107.7778,BCM_JCT_BCM_ISS,69kV,69_BCM_JCT,69_BCM_ISS,0.05,69
32687,60L338FMC,BC Hydro,BC,British Columbia,1,ac,1.153,0.711,1.153,0.711,69,0.44,0.44,57,68,FMC Prince George JCT,BC_FMC_JCT,FMC Prince George,BC_FMC_ISS,,BC_FMC_JCT,BC_FMC_ISS,57,68,0.44,0.44,1.153,69,63.3333,FMC_JCT_FMC_ISS,69kV,69_FMC_JCT,69_FMC_ISS,1.153,69
32688,60L338HCR,BC Hydro,BC,British Columbia,1,ac,0.212,0.131,0.212,0.131,69,0.08,0.08,56,71,Prince George HCR JCT,BC_HCR_JCT,Prince George HCR,BC_HCR_ISS,,BC_HCR_JCT,BC_HCR_ISS,56,71,0.08,0.08,0.212,69,62.2222,HCR_JCT_HCR_ISS,69kV,69_HCR_JCT,69_HCR_ISS,0.212,69
32689,60L339,BC Hydro,BC,British Columbia,1,ac,3.0,1.852,106.85,65.957,69,41.06,1.15,35,57,Colebank JCT,BC_CLB_JCT,Dunkley Lumber JCT,BC_DKY_JCT,,BC_CLB_JCT,BC_DKY_JCT,35,57,41.06,1.15,106.85,69,38.8889,CLB_JCT_DKY_JCT,69kV,69_CLB_JCT,69_DKY_JCT,3.0,69
32690,60L339,BC Hydro,BC,British Columbia,1,ac,36.85,22.747,106.85,65.957,69,41.06,14.16,32,51,Dunkley Lumber JCT,BC_DKY_JCT,Barlow,BC_BLW_DSS,,BC_DKY_JCT,BC_BLW_DSS,32,51,41.06,14.16,106.85,69,35.5556,DKY_JCT_BLW_DSS,69kV,69_DKY_JCT,69_BLW_DSS,36.85,69
32691,60L339,BC Hydro,BC,British Columbia,1,ac,12.0,7.407,106.85,65.957,69,41.06,4.61,35,57,Pinnacle Pellets Meadowbank JCT,BC_PMB_JCT,Colebank JCT,BC_CLB_JCT,,BC_PMB_JCT,BC_CLB_JCT,35,57,41.06,4.61,106.85,69,38.8889,PMB_JCT_CLB_JCT,69kV,69_PMB_JCT,69_CLB_JCT,12.0,69
32692,60L339,BC Hydro,BC,British Columbia,1,ac,55.0,33.951,106.85,65.957,69,41.06,21.14,35,57,Williston,BC_WSN_DSS,Pinnacle Pellets Meadowbank JCT,BC_PMB_JCT,,BC_WSN_DSS,BC_PMB_JCT,35,57,41.06,21.14,106.85,69,38.8889,WSN_DSS_PMB_JCT,69kV,69_WSN_DSS,69_PMB_JCT,55.0,69
32693,60L339CLB,BC Hydro,BC,British Columbia,1,ac,0.067,0.041,0.067,0.041,69,0.03,0.03,36,39,Colebank JCT,BC_CLB_JCT,Colebank,BC_CLB_DSS,,BC_CLB_JCT,BC_CLB_DSS,36,39,0.03,0.03,0.067,69,40.0,CLB_JCT_CLB_DSS,69kV,69_CLB_JCT,69_CLB_DSS,0.067,69
32694,60L339DKY,BC Hydro,BC,British Columbia,1,ac,0.284,0.176,0.284,0.176,69,0.11,0.11,36,39,Dunkley Lumber JCT,BC_DKY_JCT,Dunkley Lumber,BC_DKY_ISS,,BC_DKY_JCT,BC_DKY_ISS,36,39,0.11,0.11,0.284,69,40.0,DKY_JCT_DKY_ISS,69kV,69_DKY_JCT,69_DKY_ISS,0.284,69
32695,60L339PMB,BC Hydro,BC,British Columbia,1,ac,0.024,0.015,0.024,0.015,69,0.01,0.01,36,39,Pinnacle Pellets Meadowbank JCT,BC_PMB_JCT,Pinnacle Pellets Meadowbank,BC_PMB_ISS,,BC_PMB_JCT,BC_PMB_ISS,36,39,0.01,0.01,0.024,69,40.0,PMB_JCT_PMB_ISS,69kV,69_PMB_JCT,69_PMB_ISS,0.024,69
32696,60L340,BC Hydro,BC,British Columbia,1,ac,7.682,4.742,7.682,4.742,69,2.95,2.95,94,115,Canreed,BC_CRD_DSS,Northwood,BC_NWP_ISS,,BC_CRD_DSS,BC_NWP_ISS,94,115,2.95,2.95,7.682,69,104.4444,CRD_DSS_NWP_ISS,69kV,69_CRD_DSS,69_NWP_ISS,7.682,69
32697,60L341,BC Hydro,BC,British Columbia,1,ac,7.0,4.321,56.58,34.926,69,21.74,2.69,32,51,Fraser Lake JCT,BC_FSR_JCT,Fraser Lake Sawmill JCT,BC_FSS_JCT,,BC_FSR_JCT,BC_FSS_JCT,32,51,21.74,2.69,56.58,69,35.5556,FSR_JCT_FSS_JCT,69kV,69_FSR_JCT,69_FSS_JCT,7.0,69
32698,60L341,BC Hydro,BC,British Columbia,1,ac,7.0,4.321,56.58,34.926,69,21.74,2.69,32,51,Fraser Lake Sawmill JCT,BC_FSS_JCT,Fraser Lake Biomass,BC_FLB_GSS,,BC_FSS_JCT,BC_FLB_GSS,32,51,21.74,2.69,56.58,69,35.5556,FSS_JCT_FLB_GSS,69kV,69_FSS_JCT,69_FLB_GSS,7.0,69
32699,60L341,BC Hydro,BC,British Columbia,1,ac,33.58,20.728,56.58,34.926,69,21.74,12.9,32,51,Fraser Lake Sawmill JCT,BC_FSS_JCT,Canfor JCT,BC_PLT_JCT,,BC_FSS_JCT,BC_PLT_JCT,32,51,21.74,12.9,56.58,69,35.5556,FSS_JCT_PLT_JCT,69kV,69_FSS_JCT,69_PLT_JCT,33.58,69
32700,60L341,BC Hydro,BC,British Columbia,1,ac,9.0,5.556,56.58,34.926,69,21.74,3.46,32,51,Glenannan,BC_GLN_DSS,Fraser Lake JCT,BC_FSR_JCT,,BC_GLN_DSS,BC_FSR_JCT,32,51,21.74,3.46,56.58,69,35.5556,GLN_DSS_FSR_JCT,69kV,69_GLN_DSS,69_FSR_JCT,9.0,69
32701,60L341FSR,BC Hydro,BC,British Columbia,1,ac,0.098,0.06,0.098,0.06,69,0.04,0.04,36,39,Fraser Lake JCT,BC_FSR_JCT,Fraser Lake,BC_FSR_DSS,,BC_FSR_JCT,BC_FSR_DSS,36,39,0.04,0.04,0.098,69,40.0,FSR_JCT_FSR_DSS,69kV,69_FSR_JCT,69_FSR_DSS,0.098,69
32702,60L341FSS,BC Hydro,BC,British Columbia,1,ac,0.126,0.078,0.126,0.078,69,0.05,0.05,36,39,Fraser Lake Sawmill JCT,BC_FSS_JCT,Fraser Lake Sawmill,BC_FSS_ISS,,BC_FSS_JCT,BC_FSS_ISS,36,39,0.05,0.05,0.126,69,40.0,FSS_JCT_FSS_ISS,69kV,69_FSS_JCT,69_FSS_ISS,0.126,69
32703,60L342,BC Hydro,BC,British Columbia,1,ac,0.7,0.432,0.7,0.432,69,0.27,0.27,72,92,Prince George Pulp,BC_PGP_ISS,Canreed,BC_CRD_DSS,,BC_PGP_ISS,BC_CRD_DSS,72,92,0.27,0.27,0.7,69,80.0,PGP_ISS_CRD_DSS,69kV,69_PGP_ISS,69_CRD_DSS,0.7,69
32704,60L343,BC Hydro,BC,British Columbia,1,ac,0.7,0.432,0.7,0.432,69,0.27,0.27,72,92,Prince George Pulp,BC_PGP_ISS,Canreed,BC_CRD_DSS,,BC_PGP_ISS,BC_CRD_DSS,72,92,0.27,0.27,0.7,69,80.0,PGP_ISS_CRD_DSS,69kV,69_PGP_ISS,69_CRD_DSS,0.7,69
32705,60L344,BC Hydro,BC,British Columbia,1,ac,61.119,37.728,61.119,37.728,69,23.49,23.49,32,51,Tachick,BC_TAC_DSS,Fort St James,BC_FM2_DSS,,BC_TAC_DSS,BC_FM2_DSS,32,51,23.49,23.49,61.119,69,35.5556,TAC_DSS_FM2_DSS,69kV,69_TAC_DSS,69_FM2_DSS,61.119,69
32706,60L345,BC Hydro,BC,British Columbia,1,ac,0.6,0.37,0.6,0.37,69,0.23,0.23,56,71,Husky Oil,BC_HSK_ISS,Canreed,BC_CRD_DSS,,BC_HSK_ISS,BC_CRD_DSS,56,71,0.23,0.23,0.6,69,62.2222,HSK_ISS_CRD_DSS,69kV,69_HSK_ISS,69_CRD_DSS,0.6,69
32707,60L346,BC Hydro,BC,British Columbia,1,ac,0.7,0.432,0.7,0.432,69,0.27,0.27,36,39,Prince George Pulp Intercontinental,BC_ICP_GSS,Canreed,BC_CRD_DSS,,BC_ICP_GSS,BC_CRD_DSS,36,39,0.27,0.27,0.7,69,40.0,ICP_GSS_CRD_DSS,69kV,69_ICP_GSS,69_CRD_DSS,0.7,69
32708,60L347,BC Hydro,BC,British Columbia,1,ac,0.7,0.432,0.7,0.432,69,0.27,0.27,36,39,Prince George Pulp Intercontinental,BC_ICP_GSS,Canreed,BC_CRD_DSS,,BC_ICP_GSS,BC_CRD_DSS,36,39,0.27,0.27,0.7,69,40.0,ICP_GSS_CRD_DSS,69kV,69_ICP_GSS,69_CRD_DSS,0.7,69
32709,60L348,BC Hydro,BC,British Columbia,1,ac,0.7,0.432,0.7,0.432,69,0.27,0.27,36,39,Chemtrade Pulp Chemicals,BC_BCC_ISS,Canreed,BC_CRD_DSS,,BC_BCC_ISS,BC_CRD_DSS,36,39,0.27,0.27,0.7,69,40.0,BCC_ISS_CRD_DSS,69kV,69_BCC_ISS,69_CRD_DSS,0.7,69
32710,60L351BVY,BC Hydro,BC,British Columbia,1,ac,15.06,9.296,15.06,9.296,69,5.79,5.79,51,86,Williston,BC_WSN_DSS,Beaverley,BC_BVY_DSS,,BC_WSN_DSS,BC_BVY_DSS,51,86,5.79,5.79,15.06,69,56.6667,WSN_DSS_BVY_DSS,69kV,69_WSN_DSS,69_BVY_DSS,15.06,69
32711,60L351PGG,BC Hydro,BC,British Columbia,1,ac,15.01,9.265,15.01,9.265,69,5.77,5.77,93,114,Prince George International,BC_PGI_ISS,Williston,BC_WSN_DSS,,BC_PGI_ISS,BC_WSN_DSS,93,114,5.77,5.77,15.01,69,103.3333,PGI_ISS_WSN_DSS,69kV,69_PGI_ISS,69_WSN_DSS,15.01,69
32712,60L352,BC Hydro,BC,British Columbia,1,ac,8.11,5.006,8.11,5.006,69,3.12,3.12,82,105,Glenannan,BC_GLN_DSS,Endako,BC_EKO_DSS,,BC_GLN_DSS,BC_EKO_DSS,82,105,3.12,3.12,8.11,69,91.1111,GLN_DSS_EKO_DSS,69kV,69_GLN_DSS,69_EKO_DSS,8.11,69
32713,60L354,BC Hydro,BC,British Columbia,1,ac,10.0,6.173,22.63,13.969,69,8.7,3.84,51,86,Beaverley,BC_BVY_DSS,Foothills JCT,BC_FHS_JCT,,BC_BVY_DSS,BC_FHS_JCT,51,86,8.7,3.84,22.63,69,56.6667,BVY_DSS_FHS_JCT,69kV,69_BVY_DSS,69_FHS_JCT,10.0,69
32714,60L354,BC Hydro,BC,British Columbia,1,ac,12.63,7.796,22.63,13.969,69,8.7,4.85,51,86,Foothills JCT,BC_FHS_JCT,Chief Lake,BC_CHF_DSS,,BC_FHS_JCT,BC_CHF_DSS,51,86,8.7,4.85,22.63,69,56.6667,FHS_JCT_CHF_DSS,69kV,69_FHS_JCT,69_CHF_DSS,12.63,69
32715,60L354FHS,BC Hydro,BC,British Columbia,1,ac,1.416,0.874,1.416,0.874,69,0.54,0.54,51,86,Foothills JCT,BC_FHS_JCT,Foothills,BC_FHS_DSS,,BC_FHS_JCT,BC_FHS_DSS,51,86,0.54,0.54,1.416,69,56.6667,FHS_JCT_FHS_DSS,69kV,69_FHS_JCT,69_FHS_DSS,1.416,69
32716,60L357,BC Hydro,BC,British Columbia,1,ac,10.0,6.173,11.78,7.272,69,4.53,3.84,94,120,Beaverley,BC_BVY_DSS,Patricia JCT,BC_PCA_JCT,,BC_BVY_DSS,BC_PCA_JCT,94,120,4.53,3.84,11.78,69,104.4444,BVY_DSS_PCA_JCT,69kV,69_BVY_DSS,69_PCA_JCT,10.0,69
32717,60L357,BC Hydro,BC,British Columbia,1,ac,1.78,1.099,11.78,7.272,69,4.53,0.68,119,135,Patricia JCT,BC_PCA_JCT,Patricia,BC_PCA_DSS,,BC_PCA_JCT,BC_PCA_DSS,119,135,4.53,0.68,11.78,69,132.2222,PCA_JCT_PCA_DSS,69kV,69_PCA_JCT,69_PCA_DSS,1.78,69
32718,60L357FHS,BC Hydro,BC,British Columbia,1,ac,2.237,1.381,2.237,1.381,69,0.86,0.86,119,135,Patricia JCT,BC_PCA_JCT,Foothills,BC_FHS_DSS,,BC_PCA_JCT,BC_FHS_DSS,119,135,0.86,0.86,2.237,69,132.2222,PCA_JCT_FHS_DSS,69kV,69_PCA_JCT,69_FHS_DSS,2.237,69
32719,60L358,BC Hydro,BC,British Columbia,1,ac,28.51,17.599,88.51,54.636,69,34.01,10.96,32,51,Beaverley,BC_BVY_DSS,Isle Pierre JCT,BC_IPR_JCT,,BC_BVY_DSS,BC_IPR_JCT,32,51,34.01,10.96,88.51,69,35.5556,BVY_DSS_IPR_JCT,69kV,69_BVY_DSS,69_IPR_JCT,28.51,69
32720,60L358,BC Hydro,BC,British Columbia,1,ac,60.0,37.037,88.51,54.636,69,34.01,23.06,32,51,Isle Pierre JCT,BC_IPR_JCT,Vanderhoof JCT,BC_VDF_JCT,,BC_IPR_JCT,BC_VDF_JCT,32,51,34.01,23.06,88.51,69,35.5556,IPR_JCT_VDF_JCT,69kV,69_IPR_JCT,69_VDF_JCT,60.0,69
32721,60L358IPR,BC Hydro,BC,British Columbia,1,ac,0.04,0.025,0.04,0.025,69,0.02,0.02,36,39,Isle Pierre JCT,BC_IPR_JCT,Isle Pierre,BC_IPR_DSS,,BC_IPR_JCT,BC_IPR_DSS,36,39,0.02,0.02,0.04,69,40.0,IPR_JCT_IPR_DSS,69kV,69_IPR_JCT,69_IPR_DSS,0.04,69
32722,60L359,BC Hydro,BC,British Columbia,1,ac,5.0,3.086,5.0,3.086,69,1.92,1.92,41,61,Fort St James,BC_FM2_DSS,Apollo Forest Products JCT,BC_AFP_JCT,,BC_FM2_DSS,BC_AFP_JCT,41,61,1.92,1.92,5.0,69,45.5556,FM2_DSS_AFP_JCT,69kV,69_FM2_DSS,69_AFP_JCT,5.0,69
